 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
746,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,44.076,27.403,0.738,10.130,618,728,55.008,6.224,1.630,0.614,0.887
747,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.356,14.955,0.919,5.249,599,720,71.565,4.564,1.061,0.942,0.909
748,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.064,20.622,0.829,7.480,520,722,33.690,4.825,1.561,0.640,0.913
749,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.323,14.268,0.946,5.314,446,721,51.340,4.149,1.201,0.833,0.932
750,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,73.001,33.129,0.836,11.394,466,711,123.111,8.856,1.263,0.792,0.926
751,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.422,16.615,0.839,7.066,369,713,139.764,3.814,1.832,0.546,0.926
752,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,58.883,30.639,0.788,11.507,339,713,115.641,8.133,1.413,0.708,0.922
753,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,12.264,0.978,4.488,241,716,146.310,3.734,1.076,0.929,0.925
754,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.463,15.340,0.772,6.495,165,718,153.435,3.206,2.220,0.451,0.898
755,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.579,38.066,0.473,11.882,115,734,12.095,7.469,1.667,0.600,0.836
756,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,65.253,31.670,0.818,11.416,497,727,160.907,8.626,1.331,0.751,0.893
757,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.184,16.271,0.768,7.054,641,720,151.928,3.280,2.333,0.429,0.900
758,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,74.723,34.848,0.773,12.062,400,721,116.565,8.900,1.320,0.758,0.899
759,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.847,13.438,0.755,5.410,302,732,57.529,3.651,1.534,0.652,0.857
760,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.463,15.785,0.729,6.168,214,722,132.274,3.985,1.802,0.555,0.820
761,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,58.883,30.580,0.791,11.529,288,723,120.256,7.054,1.460,0.685,0.933
762,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,71.452,34.688,0.746,12.337,303,748,47.726,8.509,1.473,0.679,0.884
763,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.290,13.538,0.980,5.014,432,722,114.444,4.149,1.122,0.891,0.917
764,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.628,17.688,0.788,7.341,565,736,42.709,3.958,1.895,0.528,0.905
765,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.189,26.389,0.671,9.325,237,739,20.854,7.133,1.197,0.835,0.797
766,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,64.048,33.330,0.725,13.121,378,725,124.695,7.042,1.958,0.511,0.882
767,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.024,24.184,0.688,8.402,539,740,32.905,6.309,1.309,0.764,0.829
768,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.442,23.212,0.687,7.873,626,731,161.565,6.224,1.263,0.792,0.851
769,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.588,19.792,0.757,7.480,188,734,146.310,4.694,1.736,0.576,0.838
770,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,144.969,49.844,0.733,17.088,507,742,150.945,12.433,1.312,0.762,0.879
771,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.323,15.584,0.793,6.168,204,744,47.726,4.082,1.379,0.725,0.890
772,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.541,24.285,0.693,9.110,351,745,30.069,5.351,2.042,0.490,0.840
773,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,12.264,0.978,4.694,433,734,135.000,3.734,1.118,0.895,0.932
774,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.442,20.823,0.853,7.163,452,734,100.008,6.076,1.101,0.908,0.875
775,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.356,16.656,0.741,6.868,463,735,115.017,3.319,2.169,0.461,0.922
776,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.407,31.209,0.702,11.692,480,760,62.526,6.189,1.736,0.576,0.911
777,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.791,28.150,0.805,10.407,608,735,113.499,7.711,1.225,0.817,0.901
778,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.321,25.073,0.826,9.480,329,737,113.199,6.722,1.292,0.774,0.899
779,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,140.493,47.372,0.787,16.415,247,764,16.144,11.304,1.267,0.789,0.918
780,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.661,17.344,0.863,6.495,577,748,26.565,4.564,1.241,0.806,0.909
781,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,48.208,27.462,0.803,9.837,344,745,117.646,7.621,1.210,0.826,0.903
782,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.382,19.063,0.774,7.617,208,746,119.358,4.401,1.756,0.570,0.861
783,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.899,19.792,0.735,7.258,409,747,120.964,5.113,1.478,0.677,0.844
784,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,73.001,42.459,0.509,12.599,301,764,17.241,9.721,1.120,0.893,0.811
785,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,65.598,32.400,0.785,11.072,362,749,102.995,9.358,1.197,0.835,0.878
786,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.158,11.920,0.898,4.411,222,758,41.186,3.319,1.173,0.853,0.922
787,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,114.495,42.761,0.787,14.617,435,779,34.592,10.199,1.393,0.718,0.921
788,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.290,13.639,0.965,4.857,431,751,109.983,4.108,1.068,0.936,0.902
789,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.529,15.542,0.860,5.644,597,751,126.027,4.330,1.300,0.769,0.873
790,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,109.674,44.261,0.704,15.358,561,753,128.418,9.929,1.493,0.670,0.867
791,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.109,34.546,0.475,12.211,288,787,80.218,5.048,2.675,0.374,0.840
792,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.569,13.195,0.907,5.314,490,768,38.660,3.759,1.431,0.699,0.907
793,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,57.161,31.184,0.739,11.477,380,763,139.399,6.675,1.660,0.602,0.870
794,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,42.010,29.709,0.598,12.337,226,760,137.726,5.575,2.447,0.409,0.822
795,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.342,19.306,0.888,7.139,414,767,125.538,4.981,1.446,0.691,0.911
796,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.085,14.268,0.808,5.249,504,772,108.435,3.591,1.560,0.641,0.869
797,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.454,26.976,0.785,10.036,475,781,150.255,6.387,1.625,0.615,0.899
798,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.522,18.031,0.832,6.868,381,794,64.983,4.438,1.649,0.607,0.896
799,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.210,18.518,0.814,6.843,271,791,14.036,4.564,1.557,0.642,0.890
800,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.906,16.573,0.819,5.868,473,783,98.130,4.373,1.294,0.773,0.863
